substance_id,canonical_name,canonical_english_name,canonical_cas,alias_raw,alias_type,confidence,rationale
647,２－［４－（２，４－ジクロロベンゾイル）－１，３－ジメチル－５－ピラゾリルオキシ］アセトフェノン（別名ピラゾキシフェン）,"2-[4-(2,4-Dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone (alias: Pyrazoxyfen)",71561-11-0,ピラゾキシフェン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
2397,３’－クロロ－４，４’－ジメチル－１，２，３－チアジアゾール－５－カルボキサニリド（別名チアジニル）,,,223580-51-6,チアジニル,common_name,high
2676,３，３，４，４，５，５，６，６，７，７，８，８，９，９，１０，１０，１０－ヘプタデカフルオロデカン－１－オール （別名8：2フルオロテロマーアルコール、8：2FTOH）,,678-39-7,8：2FTOH,abbreviation,medium,Abbreviation is explicitly shown in parentheses after 別名.
2676,３，３，４，４，５，５，６，６，７，７，８，８，９，９，１０，１０，１０－ヘプタデカフルオロデカン－１－オール （別名8：2フルオロテロマーアルコール、8：2FTOH）,,678-39-7,8：2フルオロテロマーアルコール,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
780,３，３－ジメチルブタン酸＝３－メシチル－２－オキソ－１－オキサスピロ［４．４］ノナ－３－エン－４－イル（別名スピロメシフェン）,"3-Mesityl-2-oxo-1-oxaspiro[4.4]non-3-en-4-yl 3,3-dimethylbutanoate (alias: Spiromesifen)",283594-90-1,Spiromesifen,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
780,３，３－ジメチルブタン酸＝３－メシチル－２－オキソ－１－オキサスピロ［４．４］ノナ－３－エン－４－イル（別名スピロメシフェン）,"3-Mesityl-2-oxo-1-oxaspiro[4.4]non-3-en-4-yl 3,3-dimethylbutanoate (alias: Spiromesifen)",283594-90-1,スピロメシフェン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
1929,３，３－ジメチルブタン－２－オール（別名ピナコリルアルコール）,"3,3-Dimethylbutan-2-ol (alias: Pinacolyl alcohol)",464-07-3,Pinacolyl alcohol,common_name,high,Explicit alias text appears in the row.
1142,３，３－ビス（４－ヒドロキシフェニル）－１，３－ジヒドロイソベンゾフラン－１－オン（別名フェノールフタレイン）,"3,3-Bis(4-hydroxyphenyl)-1,3-dihydroisobenzofuran-1-one (alias: Phenolphthalein)",77-09-8,Phenolphthalein,explicit_alias,high,Explicit alias in canonical_english_name.
1142,３，３－ビス（４－ヒドロキシフェニル）－１，３－ジヒドロイソベンゾフラン－１－オン（別名フェノールフタレイン）,"3,3-Bis(4-hydroxyphenyl)-1,3-dihydroisobenzofuran-1-one (alias: Phenolphthalein)",77-09-8,フェノールフタレイン,explicit_alias,high,Explicit 別名 in canonical_name.
2423,３，４－ジクロロ－２’－シアノ－１，２－チアゾール－５－カルボキサニリド（別名イソチアニル）,,224049-04-1,イソチアニル,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
611,３，５－ジクロロ－２，６－ジメチル－４－ピリジノール（別名クロピドール）,"3,5-Dichloro-2,6-dimethyl-4-pyridinol (alias: Clopidol)",2971-90-6,Clopidol,explicit_alias,high,Explicit English alias in the canonical English name.
611,３，５－ジクロロ－２，６－ジメチル－４－ピリジノール（別名クロピドール）,"3,5-Dichloro-2,6-dimethyl-4-pyridinol (alias: Clopidol)",2971-90-6,クロピドール,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
962,３，６，９－トリアザウンデカン－１，１１－ジアミン（別名テトラエチレンペンタミン）,"3,6,9-Triazaundecane-1,11-diamine (alias: Tetraethylenepentamine)",112-57-2,Tetraethylenepentamine,explicit_alias,high,Explicit alias in canonical_english_name.
962,３，６，９－トリアザウンデカン－１，１１－ジアミン（別名テトラエチレンペンタミン）,"3,6,9-Triazaundecane-1,11-diamine (alias: Tetraethylenepentamine)",112-57-2,テトラエチレンペンタミン,explicit_alias,high,Explicit 別名 in canonical_name.
2122,３，６－ビス（２－クロロフェニル）－１，２，４，５－テトラジン（別名クロフェンチジン）,"3,6-Bis(2-chlorophenyl)-1,2,4,5-tetrazine (alias: Clofentezine)",74115-24-5,Clofentezine,common_name,high,Explicit alias text appears in the row.
2016,３，７，１１，１５－テトラメチルヘキサデカ－１－エン－３－オール（別名イソフィトール）,"3,7,11,15-Tetramethylhexadeca-1-en-3-ol (alias: Isophytol)",505-32-8,Isophytol,common_name,high,Explicit alias text appears in the row.
938,３，７，９，１３－テトラメチル－５，１１－ジオキサ－２，８，１４－トリチア－４，７，９，１２－テトラアザペンタデカ－３，１２－ジエン－６，１０－ジオン（別名チオジカルブ）,"3,7,9,13-Tetramethyl-5,11-dioxa-2,8,14-trithia-4,7,9,12-tetraazapentadeca-3,12-diene-6,10-dione (alias: Thiodicarb)",59669-26-0,Thiodicarb,explicit_alias,high,Explicit alias in canonical_english_name.
938,３，７，９，１３－テトラメチル－５，１１－ジオキサ－２，８，１４－トリチア－４，７，９，１２－テトラアザペンタデカ－３，１２－ジエン－６，１０－ジオン（別名チオジカルブ）,"3,7,9,13-Tetramethyl-5,11-dioxa-2,8,14-trithia-4,7,9,12-tetraazapentadeca-3,12-diene-6,10-dione (alias: Thiodicarb)",59669-26-0,チオジカルブ,explicit_alias,high,Explicit 別名 in canonical_name.
747,３，７－ジメチルオクタ－１，６－ジエン－３－イル＝アセタート（別名酢酸リナリル）,"3,7-Dimethylocta-1,6-dien-3-yl acetate (alias: Linalyl acetate)",115-95-7,Linalyl acetate,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
747,３，７－ジメチルオクタ－１，６－ジエン－３－イル＝アセタート（別名酢酸リナリル）,"3,7-Dimethylocta-1,6-dien-3-yl acetate (alias: Linalyl acetate)",115-95-7,酢酸リナリル,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
755,３，７－ジメチルキサンチン（別名テオブロミン）,"3,7-Dimethylxanthine (alias: Theobromine)",83-67-0,Theobromine,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
755,３，７－ジメチルキサンチン（別名テオブロミン）,"3,7-Dimethylxanthine (alias: Theobromine)",83-67-0,テオブロミン,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
132,３－アミノメチル－３，５，５－トリメチルシクロヘキシルアミン（別名イソホロンジアミン）,"3-Aminomethyl-3,5,5-trimethylcyclohexylamine (alias: Isophoronediamine)",2855-13-2,Isophoronediamine,alias,high,Explicit alias text in the canonical English name.
117,３－アミノ－１Ｈ－１，２，４－トリアゾール（別名アミトロール）,"3-Amino-1H-1,2,4-triazole (alias: Amitrole)",61-82-5,Amitrole,alias,high,Explicit alias text in the canonical English name.
2371,３－アリルオキシ－１，２－ベンゾイソチアゾール－１，１－ジオキシド（別名プロベナゾール）,,,27605-76-1,プロベナゾール,common_name,high
426,３－クロロプロパンニトリル（別名ベータ－クロロプロピオニトリル）,3-Chloro-propanenitrile (alias: β-Chloropropiononitrile),542-76-7,ベータ－クロロプロピオニトリル,common_name,high,Explicit 別名 synonym in the row; clean common name.
388,３－クロロ－Ｎ－（３－クロロ－５－トリフルオロメチル－２－ピリジル）－アルファ，アルファ，アルファ－トリフルオロ－２，６－ジニトロ－パラ－トルイジン（別名フルアジナム）,"3-Chloro-N-(3-chloro-5-trifluoromethyl-2-pyridyl)-α,α,α-trifluoro-2,6-dinitro-p-toluidine (alias: Fluazinam)",79622-59-6,フルアジナム,common_name,high,Explicit 別名 synonym in the row; clean common name.
1738,３－クロロ－Ｎ－（４，６－ジメトキシピリミジン－２－イルカルバモイル）－１－メチル－４－（５－メチル－５，６－ジヒドロ－１，４，２－ジオキサジン－３－イル）ピラゾール－５－スルホンアミド（別名メタゾスルフロン）,"3-Chloro-N-[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]-1-methyl-4-(5-methyl-5,6-dihydro-1,4,2-dioxazin-3-yl)-1H-pyrazol-5-sulfonamide (alias: Methazosulfuron)",868680-84-6,Methazosulfuron,alias,high,Explicit alias text in source row.
1738,３－クロロ－Ｎ－（４，６－ジメトキシピリミジン－２－イルカルバモイル）－１－メチル－４－（５－メチル－５，６－ジヒドロ－１，４，２－ジオキサジン－３－イル）ピラゾール－５－スルホンアミド（別名メタゾスルフロン）,"3-Chloro-N-[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]-1-methyl-4-(5-methyl-5,6-dihydro-1,4,2-dioxazin-3-yl)-1H-pyrazol-5-sulfonamide (alias: Methazosulfuron)",868680-84-6,メタゾスルフロン,alias,high,Explicit alias text in source row.
2449,３－ターシャリ－ブチル－５－クロロ－６－メチルウラシル（別名ターバシル）,,5902-51-2,ターバシル,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
1150,３－ヒドロキシ－１，３，５（１０）－エストラトリエン－１７－オン（別名エストロン）,"3-Hydroxy-1,3,5(10)-estratrien-17-one (alias: Estrone)",53-16-7,Estrone,explicit_alias,high,Explicit alias in canonical_english_name.
1150,３－ヒドロキシ－１，３，５（１０）－エストラトリエン－１７－オン（別名エストロン）,"3-Hydroxy-1,3,5(10)-estratrien-17-one (alias: Estrone)",53-16-7,エストロン,explicit_alias,high,Explicit 別名 in canonical_name.
2166,３－フェノキシベンジル＝３－（２，２－ジクロロビニル）－２，２－ジメチルシクロプロパンカルボキシラート（別名ペルメトリン）,"3-Phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate (alias: Permethrin)",52645-53-1,Permethrin,common_name,high,Explicit alias text appears in the row.
2497,３－ブロモ－１－（３－クロロピリジン－２－イル）－Ｎ－［４－シアノ－２－メチル－６－（メチルカルバモイル）フェニル］－１Ｈ－ピラゾール－５－カルボキサミド（別名シアントラニリプロール）,,736994-63-1,シアントラニリプロール,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2336,３－メトキシカルボニルアミノフェニル＝３’－メチルカルバニラート（別名フェンメディファム）,3-Methoxycarbonylaminophenyl 3'-methylcarbanilate (alias: Phenmedipham),13684-63-4,Phenmedipham,common_name,high,Explicit alias text appears in the row.
147,３－（アルファ－アセトニルベンジル）－４－ヒドロキシクマリン（別名ワルファリン）,3-(α-Acetonylbenzyl)-4-hydroxycoumarin (alias: Warfarin),81-81-2,Warfarin,alias,high,Explicit alias text in the canonical English name.
1469,３－（１－メチル－２－ピロリジニル）ピリジン硫酸塩（別名ニコチン硫酸塩）,3-(1-Methyl-2-pyrrolidinyl)pyridine sulphate (alias: Nicotine sulphate),65-30-5,Nicotine sulphate,alias,high,Explicit alias text in source row.
1469,３－（１－メチル－２－ピロリジニル）ピリジン硫酸塩（別名ニコチン硫酸塩）,3-(1-Methyl-2-pyrrolidinyl)pyridine sulphate (alias: Nicotine sulphate),65-30-5,ニコチン硫酸塩,alias,high,Explicit alias text in source row.
2399,３－（２－クロロ－１，３－チアゾール－５－イルメチル）－５－メチル－Ｎ－ニトロ－１，３，５－オキサジアジナン－４－イミン（別名チアメトキサム）,,,153719-23-4,チアメトキサム,common_name,high
621,３－（３，４－ジクロロフェニル）－１，１－ジメチル尿素（別名ジウロン）,"3-(3,4-Dichlorophenyl)-1,1-dimethylurea (alias: Diuron)",330-54-1,Diuron,explicit_alias,high,Explicit English alias in the canonical English name.
621,３－（３，４－ジクロロフェニル）－１，１－ジメチル尿素（別名ジウロン）,"3-(3,4-Dichlorophenyl)-1,1-dimethylurea (alias: Diuron)",330-54-1,ジウロン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
627,３－（３，４－ジクロロフェニル）－１－メトキシ－１－メチル尿素（別名リニュロン）,"3-(3,4-Dichlorophenyl)-1-methoxy-1-methylurea (alias: Linuron)",330-55-2,Linuron,explicit_alias,high,Explicit English alias in the canonical English name.
627,３－（３，４－ジクロロフェニル）－１－メトキシ－１－メチル尿素（別名リニュロン）,"3-(3,4-Dichlorophenyl)-1-methoxy-1-methylurea (alias: Linuron)",330-55-2,リニュロン,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
2213,３－（３－ブロモ－６－フルオロ－２－メチルインドール－１－イルスルホニル）－Ｎ，Ｎ－ジメチル－１，２，４－トリアゾール－１－スルホンアミド（別名アミスルブロム）,"3-(3-Bromo-6-fluoro-2-methylindol-1-ylsulfonyl)-N,N-dimethyl-1,2,4-triazol-1-sulfonamide (alias: Amisulbrom)",348635-87-0,Amisulbrom,common_name,high,Explicit alias text appears in the row.
395,３－（４－クロロ－５－シクロペンチルオキシ－２－フルオロフェニル）－５－イソプロピリデン－１，３－オキサゾリジン－２，４－ジオン（別名ペントキサゾン）,"3-(4-Chloro-5-cyclopentyloxy-2-fluorophenyl)-5-isopropylidene-1,3-oxazolidine-2,4-dione  (alias: Pentoxazone)",110956-75-7,ペントキサゾン,common_name,high,Explicit 別名 synonym in the row; clean common name.
2448,３－（５－ターシャリ－ブチル－１，２－オキサゾール－３－イル）－１，１－ジメチル尿素（別名イソウロン）,,55861-78-4,イソウロン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
415,３－（６－クロロピリジン－３－イルメチル）－１，３－チアゾリジン－２－イリデンシアナミド（別名チアクロプリド）,"3-(6-Chloropyridin-3-ylmethyl)-1,3-thiazolidin-2-ylidenecyanamide (alias: Thiacloprid)",111988-49-9,チアクロプリド,common_name,high,Explicit 別名 synonym in the row; clean common name.
2494,４’－フルオロ－Ｎ－イソプロピル－２－（５－トリフルオロメチル－１，３，４－チアジアゾール－２－イルオキシ）アセトアニリド（別名フルフェナセット）,,142459-58-3,フルフェナセット,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
172,４，４’－イソプロピリデンジフェノール（別名ビスフェノールＡ）,"4,4'-Isopropylidenediphenol (alias: Bisphenol A)",80-05-7,Bisphenol A,common_name,high,Explicit alias text in the canonical English name.
193,４，４’－（４－イミノシクロヘキサ－２，５－ジエニリデンメチル）ジアニリン塩酸塩（別名ＣＩベイシックレッド９）,"4,4'-(4-Iminocyclohexa-2,5-dienylidenemethylene)dianiline hydrochloride (alias: CI basic red 9)",569-61-9,CI basic red 9,common_name,high,Explicit alias text in the canonical English name.
480,４，４’－［２，２，２－トリフルオロ－１－（トリフルオロメチル）エチリデン］ビスフェノール（別名：ビスフェノールAF）,,1478-61-1,ビスフェノールAF,explicit_alias,high,Explicit 別名 text in the row.
118,４－アミノ－３，５，６－トリクロロピリジン－２－カルボン酸（別名ピクロラム）,"4-Amino-3,5,6-trichloropyridine-2-carboxylic acid (alias: Picloram)",1918-02-1,Picloram,alias,high,Explicit alias text in the canonical English name.
1613,４－アミノ－３－メチル－６－フェニル－１，２，４－トリアジン－５（４Ｈ）－オン（別名メタミトロン）,"4-Amino-3-methyl-6-phenyl-1,2,4-triazin-5(4H)-one (alias: Metamitron)",41394-05-2,Metamitron,alias,high,Explicit alias text in source row.
1613,４－アミノ－３－メチル－６－フェニル－１，２，４－トリアジン－５（４Ｈ）－オン（別名メタミトロン）,"4-Amino-3-methyl-6-phenyl-1,2,4-triazin-5(4H)-one (alias: Metamitron)",41394-05-2,メタミトロン,alias,high,Explicit alias text in source row.
116,４－アミノ－６－ターシャリ－ブチル－３－メチルチオ－１，２，４－トリアジン－５（４Ｈ）－オン（別名メトリブジン）,"4-Amino-6-tert-butyl-3-methylthio-1,2,4-triazin-5(4H)-one (alias: Metribuzin)",21087-64-9,Metribuzin,alias,high,Explicit alias text in the canonical English name.
140,４－アリル－２－メトキシフェノール（別名オイゲノール）,4-Allyl-2-methoxyphenol (alias: Eugenol),97-53-0,Eugenol,alias,high,Explicit alias text in the canonical English name.
2406,４－クロロフェニル＝２，４，５－トリクロロフェニル＝スルホン（別名テトラジホン）,,116-29-0,テトラジホン,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
380,４－クロロ－３－エチル－１－メチル－Ｎ－［４－（パラトリルオキシ）ベンジル］ピラゾール－５－カルボキサミド（別名トルフェンピラド）,4-Chloro-3-ethyl-1-methyl-N-[4-(p-tolyloxy)benzyl]pyrazole-5-carboxamide (alias: Tolfenpyrad),129558-76-5,トルフェンピラド,common_name,high,Explicit 別名 synonym in the row; clean common name.
2419,４－シクロプロピル－６－メチル－Ｎ－フェニルピリミジン－２－アミン（別名シプロジニル）,,121552-61-2,シプロジニル,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2575,４－ドデカン－１－イルフェノール（別名4-ドデシルフェノール）,,104-43-8,4-ドデシルフェノール,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2208,４－ブロモ－２－（４－クロロフェニル）－１－エトキシメチル－５－（トリフルオロメチル）ピロール－３－カルボニトリル（別名クロルフェナピル）,4-Bromo-2-(4-chlorophenyl)-1-ethoxymethyl-5-(trifluoromethyl)pyrrol-3-carbonitrile (alias: Chlorfenapyl),122453-73-0,クロルフェナピル,common_name,high,Explicit alias text appears in the row.
1889,４－（２，２－ジフルオロ－１，３－ベンゾジオキソール－４－イル）－１Ｈ－ピロール－３－カルボニトリル（別名フルジオキソニル）,4-(2,2-Difluoro-1,3-benzodioxol-4-yl)-1H-pyrrole-3-carbonitrile (alias: Fludioxonil),131341-86-1,Fludioxonil,common_name
515,４－（２，４－ジクロロベンゾイル）－１，３－ジメチル－５－ピラゾリル＝４－トルエンスルホナート (別名：ピラゾレート),,58011-68-0,ピラゾレート,explicit_alias,high,Explicit 別名 text in the row.
418,４－（２－クロロフェニル）－Ｎ－シクロヘキシル－Ｎ－エチル－４，５－ジヒドロ－５－オキソ－１Ｈ－テトラゾール－１－カルボキサミド（別名フェントラザミド）,"4-(2-Chlorophenyl)-N-cyclohexyl-N-ethyl-4,5-dihydro-5-oxo-1H-tetrazole-1-carboxamide (alias: Fentrazamide)",158237-07-1,フェントラザミド,common_name,high,Explicit 別名 synonym in the row; clean common name.
2405,４－［３－（４－クロロフェニル）－３－（３，４－ジメトキシフェニル）アクリロイル］モルホリン（別名ジメトモルフ）,,,110488-70-5,ジメトモルフ,common_name,high
2405,４－［３－（４－クロロフェニル）－３－（３，４－ジメトキシフェニル）アクリロイル］モルホリン（別名ジメトモルフ）,,110488-70-5,ジメトモルフ,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
419,４－［４－（４－クロロフェニル）－４－ヒドロキシピペリジン－１－イル］－１－（４－フルオロフェニル）ブタン－１－オン（別名ハロペリドール）,4-[4-(4-Chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one (alias: Haloperidol),52-86-8,ハロペリドール,common_name,high,Explicit 別名 synonym in the row; clean common name.
114,５－アミノ－１－［２，６－ジクロロ－４－（トリフルオロメチル）フェニル］－３－シアノ－４－［（トリフルオロメチル）スルフィニル］ピラゾール（別名フィプロニル）,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-3-cyano-4-[(trifluoromethyl)sulfinyl]pyrazole (alias: Fipronil)",120068-37-3,Fipronil,alias,high,Explicit alias text in the canonical English name.
113,５－アミノ－１－［２，６－ジクロロ－４－（トリフルオロメチル）フェニル］－４－エチルスルフィニル－１Ｈ－ピラゾール－３－カルボニトリル（別名エチプロール）,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-ethylsulfinyl-1H-pyrazole-3-carbonitrile (alias: Ethiprole)",181587-01-9,Ethiprole,alias,high,Explicit alias text in the canonical English name.
1651,５－エチル－５，８－ジヒドロ－８－オキソ－［１，３］ジオキソロ［４，５－ｇ］キノリン－７－カルボン酸（別名オキソリニック酸）,"5-Ethyl-5,8-dihydro-8-oxo-[1,3]dioxolo[4,5-g]quinoline-7-carboxylic acid (alias: Oxolinic acid)",14698-29-4,Oxolinic acid,alias,high,Explicit alias text in source row.
1651,５－エチル－５，８－ジヒドロ－８－オキソ－［１，３］ジオキソロ［４，５－ｇ］キノリン－７－カルボン酸（別名オキソリニック酸）,"5-Ethyl-5,8-dihydro-8-oxo-[1,3]dioxolo[4,5-g]quinoline-7-carboxylic acid (alias: Oxolinic acid)",14698-29-4,オキソリニック酸,alias,high,Explicit alias text in source row.
217,５－エチル－５－フェニルバルビツル酸（別名フェノバルビタール）,5-Ethyl-5-phenylbarbituric acid (alias: Phenobarbital),50-06-6,Phenobarbital,alias,high,Explicit alias text in the canonical English name.
1666,５－エトキシ－３－トリクロロメチル－１，２，４－チアジアゾール（別名エクロメゾール）,"5-Ethoxy-3-trichloromethyl-1,2,4-thiadiazole (alias: Echlomezole)",2593-15-9,Echlomezole,alias,high,Explicit alias text in source row.
1666,５－エトキシ－３－トリクロロメチル－１，２，４－チアジアゾール（別名エクロメゾール）,"5-Ethoxy-3-trichloromethyl-1,2,4-thiadiazole (alias: Echlomezole)",2593-15-9,エクロメゾール,alias,high,Explicit alias text in source row.
383,５－クロロ－Ｎ－［２－［４－（２－エトキシエチル）－２，３－ジメチルフェノキシ］エチル］－６－エチルピリミジン－４－アミン（別名ピリミジフェン）,"5-Chloro-N-[2-[4-(2-ethoxyethyl)-2,3-dimethylphenoxy]ethyl]-6-ethylpyrimidine-4-amine (alias: Pylimidifen)",105779-78-0,ピリミジフェン,common_name,high,Explicit 別名 synonym in the row; clean common name.
737,５－ジメチルアミノ－１，２，３－トリチアン（別名チオシクラム）,"5-Dimethylamino-1,2,3-trithiane (alias: Thiocyclam)",31895-21-3,Thiocyclam,explicit_alias,high,Explicit English alias in the canonical English name.
737,５－ジメチルアミノ－１，２，３－トリチアン（別名チオシクラム）,"5-Dimethylamino-1,2,3-trithiane (alias: Thiocyclam)",31895-21-3,チオシクラム,explicit_alias,high,Explicit Japanese 別名 in the canonical name.
1969,５－ターシャリ－ブチル－３－（２，４－ジクロロ－５－イソプロポキシフェニル）－１，３，４－オキサジアゾール－２（３Ｈ）－オン（別名オキサジアゾン）,"5-tert-Butyl-3-(2,4-dichloro-5-isopropoxyphenyl)-1,3,4-oxadiazol-2(3H)-one (alias: Oxadiazone)",19666-30-9,Oxadiazone,common_name,high,Explicit alias text appears in the row.
2452,５－ターシャリ－ブチル－３－［２，４－ジクロロ－５－（プロパ－２－イン－１－イルオキシ）フェニル］－１，３，４－オキサジアゾール－２（３Ｈ）－オン（別名オキサジアルギル）,,39807-15-3,オキサジアルギル,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2495,５－プロパン－１－イル－６－（２，５，８－トリオキサドデカン－１－イル）－１，３－ベンゾジオキソール（別名ピペロニルブトキシド）,,51-03-6,ピペロニルブトキシド,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
2239,５－ベンジル－３－フリルメチル＝（１ＲＳ）－シス－トランス－２，２－ジメチル－３－（２－メチルプロパ－１－エニル）シクロプロパンカルボキシラート（別名レスメトリン）,"5-Benzyl-3-furylmethyl (1RS)-cis-trans-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate (alias: Resmethrin)",10453-86-8,Resmethrin,common_name,high,Explicit alias text appears in the row.
1449,５－メチル－１，２，４－トリアゾロ［３，４－ｂ］ベンゾチアゾール（別名トリシクラゾール）,"5-Methyl-1,2,4-triazolo[3,4-b]benzothiazole (alias: Tricyclazole)",41814-78-2,Tricyclazole,alias,high,Explicit alias text in source row.
1449,５－メチル－１，２，４－トリアゾロ［３，４－ｂ］ベンゾチアゾール（別名トリシクラゾール）,"5-Methyl-1,2,4-triazolo[3,4-b]benzothiazole (alias: Tricyclazole)",41814-78-2,トリシクラゾール,alias,high,Explicit alias text in source row.
255,６－エトキシ－１，２－ジヒドロ－２，２，４－トリメチルキノリン（別名エトキシキン）,"6-Ethoxy-1,2-dihydro-2,2,4-trimethylquinoline (alias: Ethoxyquin)",91-53-2,Ethoxyquin,alias,high,Explicit alias text in the canonical English name.
1152,８－ヒドロキシキノリン（別名８－キノリノール）,8-Hydroxyquinoline (alias: 8-Quinolinol),148-24-3,8-Quinolinol,explicit_alias,high,Explicit alias in canonical_english_name.
1152,８－ヒドロキシキノリン（別名８－キノリノール）,8-Hydroxyquinoline (alias: 8-Quinolinol),148-24-3,８－キノリノール,explicit_alias,high,Explicit 別名 in canonical_name.
836,Ｌ－セリル－Ｌ－バリル－Ｌ－セリル－Ｌ－グルタミル－Ｌ－イソロイシル－Ｌ－グルタミニル－Ｌ－ロイシル－Ｌ－メチオニル－Ｌ－ヒスチジル－Ｌ－アスパラギニル－Ｌ－ロイシルグリシル－Ｌ－リシル－Ｌ－ヒスチジル－Ｌ－ロイシル－Ｌ－アスパラギニル－Ｌ－セリル－Ｌ－メチオニル－Ｌ－グルタミル－Ｌ－アルギニル－Ｌ－バリル－Ｌ－グルタミル－Ｌ－トリプトフィル－Ｌ－ロイシル－Ｌ－アルギニル－Ｌ－リシル－Ｌ－リシル－Ｌ－ロイシル－Ｌ－グルタミニル－Ｌ－アスパルチル－Ｌ－バリル－Ｌ－ヒスチジル－Ｌ－アスパラギニル－Ｌ－フェニルアラニン（別名テリパラチド）,L-Seryl-L-valyl-L-seryl-L-glutamyl-L-isoleucyl-L-glutaminyl-L-leucyl-L-methionyl-L-histidyl-L-asparaginyl-L-leucylglycyl-L-lysyl-L-histidyl-L-leucyl-L-asparaginyl-L-seryl-L-methionyl-L-glutamyl-L-arginyl-L-valyl-L-glutamyl-L-tryptophyl-L-leucyl-L-arginyl-L-lysyl-L-lysyl-L-leucyl-L-glutaminyl-L-aspartyl-L-valyl-L-histidyl-L-asparaginyl-L-phenylalanine (alias: Teriparatide),52232-67-4,Teriparatide,explicit_alias,high,Explicit alias text is visible in the row; safe semantic synonym.
836,Ｌ－セリル－Ｌ－バリル－Ｌ－セリル－Ｌ－グルタミル－Ｌ－イソロイシル－Ｌ－グルタミニル－Ｌ－ロイシル－Ｌ－メチオニル－Ｌ－ヒスチジル－Ｌ－アスパラギニル－Ｌ－ロイシルグリシル－Ｌ－リシル－Ｌ－ヒスチジル－Ｌ－ロイシル－Ｌ－アスパラギニル－Ｌ－セリル－Ｌ－メチオニル－Ｌ－グルタミル－Ｌ－アルギニル－Ｌ－バリル－Ｌ－グルタミル－Ｌ－トリプトフィル－Ｌ－ロイシル－Ｌ－アルギニル－Ｌ－リシル－Ｌ－リシル－Ｌ－ロイシル－Ｌ－グルタミニル－Ｌ－アスパルチル－Ｌ－バリル－Ｌ－ヒスチジル－Ｌ－アスパラギニル－Ｌ－フェニルアラニン（別名テリパラチド）,L-Seryl-L-valyl-L-seryl-L-glutamyl-L-isoleucyl-L-glutaminyl-L-leucyl-L-methionyl-L-histidyl-L-asparaginyl-L-leucylglycyl-L-lysyl-L-histidyl-L-leucyl-L-asparaginyl-L-seryl-L-methionyl-L-glutamyl-L-arginyl-L-valyl-L-glutamyl-L-tryptophyl-L-leucyl-L-arginyl-L-lysyl-L-lysyl-L-leucyl-L-glutaminyl-L-aspartyl-L-valyl-L-histidyl-L-asparaginyl-L-phenylalanine (alias: Teriparatide),52232-67-4,テリパラチド,explicit_alias,high,Explicit 別名 text is visible in the row; safe semantic synonym.
2445,Ｎ’－［１，１－ジメチル－２－（メチルスルホニル）エチル］－３－ヨード－Ｎ－［２－メチル－４－［１，２，２，２－テトラフルオロ－１－（トリフルオロメチル）エチル］フェニル］フタルアミド（別名フルベンジアミド）,,272451-65-7,フルベンジアミド,explicit_alias,high,Alias text is explicitly shown in parentheses after 別名.
253,Ｎ，Ｎ’－エチレンビス（ジチオカルバミン酸）マンガンとＮ，Ｎ’－エチレンビス（ジチオカルバミン酸）亜鉛の錯化合物（別名マンコゼブ又はマンゼブ）,"N,N'-Ethylenebis(dithiocarbamic acid)manganese zinc complex (alias: Mancozeb or Manzeb)",8018-01-7,Mancozeb,alias,high,"Explicit alias text in the canonical English name; split from the visible ""or"" list."
